course_id,course_title,url,price,level,content_duration,subject
379682,Project Funding Modelling (for Professionals),https://www.udemy.com/project-funding-modelling/,20,All Levels,1.5 hours,Business Finance
319020,Investing: How I Consistently Beat The Stock Market,https://www.udemy.com/beat-the-stock-market/,200,All Levels,4.5 hours,Business Finance
713258,Bookkeeping Basics:  Understand the Fundamentals,https://www.udemy.com/bookkeeping-basics/,75,Beginner Level,4.5 hours,Business Finance
537884,Leasing - A Comprehensive Study (Professional Course Level),https://www.udemy.com/leasing-a-comprehensive-study/,20,All Levels,3.5 hours,Business Finance
919906,Trading Options For Consistent Returns: Options Basics,https://www.udemy.com/trading-options-for-income/,0,Beginner Level,1.5 hours,Business Finance
46010,TechniTrader Leading Hybrid Indicator Trading,https://www.udemy.com/leading-hybrid-indicator-trading/,20,Intermediate Level,1 hour,Business Finance
777932,Financial modeling: Build a DCF equity valuation model,https://www.udemy.com/guide-to-do-a-step-by-step-discounted-cash-flow-valuation/,20,All Levels,1.5 hours,Business Finance
773934,CryptoArbitrager: Bitcoin Trading Robot (no mining),https://www.udemy.com/cryptoarbitrager-trade-bitcoin-vs-litecoin-with-arbitrage-robot/,150,All Levels,33 mins,Business Finance
221306,Accounting Is Easy (for Beginners),https://www.udemy.com/fundamentals-of-accountancy/,20,All Levels,9 hours,Business Finance
830994,Non Directional Weekly Options Trading System - ETF & Emini,https://www.udemy.com/etf-stock-options-non-directional-weekly-trading-system/,200,All Levels,2 hours,Business Finance
723510,The Complete Position Trading Course: Position Trading Stock,https://www.udemy.com/position-trading-course/,45,All Levels,1 hour,Business Finance
42643,Master Iron Condors - Double the credit for half the risk,https://www.udemy.com/iron-condor-options-trading-strategy/,60,Expert Level,1 hour,Business Finance
411778,Basics of investing in Mutual Funds,https://www.udemy.com/mutualfundinvesting/,20,Intermediate Level,1.5 hours,Business Finance
366514,A Value Investing Approach to the Stock Market,https://www.udemy.com/start-investing-the-right-way/,20,All Levels,1.5 hours,Business Finance
471588,Learn how to INVEST for huge profits or make it big trading!,https://www.udemy.com/learn-how-to-invest-for-huge-profits-or-make-9k-day-trading/,50,All Levels,5.5 hours,Business Finance
390096,"How to Fund your Million Dollar Idea: Equity, Debt, Unfund",https://www.udemy.com/how-to-fund-your-million-dollar-idea-equity-debt-unfund/,50,Intermediate Level,6 hours,Business Finance
607876,Mastering Candlestick Charting : High Probability Trading,https://www.udemy.com/mastering-candlestick-charting/,50,All Levels,2 hours,Business Finance
249950,Binary Options Course - Level 2,https://www.udemy.com/binary-options-course-level-2/,0,Intermediate Level,2 hours,Business Finance
792216,Stock Technical Analysis with R,https://www.udemy.com/stock-technical-analysis-with-r/,50,All Levels,7 hours,Business Finance
45139,"Get to know the VIX Index (aka 'The Fear Index)""",https://www.udemy.com/vix-index/,60,All Levels,1 hour,Business Finance
692176,Apply finance concepts for smart project management,https://www.udemy.com/apply-finance-concepts-for-smart-project-management/,0,Beginner Level,2 hours,Business Finance
1224262,Introduction to Futures Trading and Live Trade Demonstration,https://www.udemy.com/introduction-to-futures-trading-and-live-trading-futures/,60,Expert Level,43 mins,Business Finance
598094,Crowdfunding to Win,https://www.udemy.com/crowdfunding-to-win/,40,All Levels,1.5 hours,Business Finance
40039,Comprehensive Forex Mastery Program,https://www.udemy.com/forex-mastery/,45,All Levels,10 hours,Business Finance
1266148,Preparation of Consolidated Financial Statements (Basic),https://www.udemy.com/preparation-of-consolidated-financial-statements-basic/,0,Intermediate Level,1.5 hours,Business Finance
791422,Succeed in Bonds Even if You Don't Know Where to Start,https://www.udemy.com/succeed-in-bonds-even-if-you-dont-know-where-to-start/,200,All Levels,1 hour,Business Finance
352150,Learn to Trade for Profit: Ten Most Profitable Trading Rules,https://www.udemy.com/trading-stocks-successfully-ten-rules-of-successful-trading/,95,All Levels,2 hours,Business Finance
791436,Succeed in Lotto Even if You Don't Know Where to Start!,https://www.udemy.com/succeed-in-lotto-even-if-you-dont-know-where-to-start/,20,All Levels,1.5 hours,Business Finance
537878,CFA Corporate Finance Level 2,https://www.udemy.com/advanced-capital-budgeting-techniques/,50,All Levels,17.5 hours,Business Finance
923184,Pin Bars: The Most Powerful Forex Trading Signal,https://www.udemy.com/make-money-in-forex-using-pin-bars/,200,All Levels,1 hour,Business Finance
476256,Stock Options Trades Using Interactive Brokers,https://www.udemy.com/stock-options-trades-using-interactive-brokers/,95,Intermediate Level,1 hour,Business Finance
552504,Introduction to Options - Strategies For Consistent Profits,https://www.udemy.com/introduction-to-options-start-trading-now/,40,All Levels,4.5 hours,Business Finance
537888,Risk in Forex Transactions - for CA / CS / CFA exams,https://www.udemy.com/forex-risks/,20,All Levels,1 hour,Business Finance
385686,Basics of Business Statistics (College Level),https://www.udemy.com/statistics-for-accounting-and-finance-professionals/,20,All Levels,2 hours,Business Finance
738900,"Trading Seasonal Price Patterns in Stocks, Futures, & Forex!",https://www.udemy.com/trading-seasonal-price-patterns-in-stocks-futures-forex/,200,Beginner Level,2 hours,Business Finance
57415,Interpreting Financial Statements,https://www.udemy.com/financialstatements/,20,Beginner Level,1.5 hours,Business Finance
155344,Introduction to Bookkeeping (Accounting),https://www.udemy.com/introduction-to-bookkeeping/,20,Beginner Level,12 hours,Business Finance
42491,CREDIT SPREAD SURGERY - Bear Call and Bull Put Mastery ,https://www.udemy.com/advanced-credit-spreads/,60,Intermediate Level,2 hours,Business Finance
511952,Investment Banking: How to Land a Job on Wall Street,https://www.udemy.com/how-to-land-a-job-on-wall-street/,75,All Levels,3.5 hours,Business Finance
530246,Learn To Invest In Index Funds and ETFs In 7 Easy Steps,https://www.udemy.com/invest-in-index-funds-and-etfs-in-7-easy-steps/,20,All Levels,1 hour,Business Finance
862786,Financial modeling: Build a multiples valuation model,https://www.udemy.com/how-to-do-a-multiples-based-valuation-of-a-company/,20,All Levels,1.5 hours,Business Finance
165122,Trade Recap I - A Real Look at Futures Options Markets,https://www.udemy.com/d-levels-trade-recap-jan-17th-feb-5th-2014/,20,Beginner Level,1.5 hours,Business Finance
530768,Advanced Stock Options for Serious Equity Investors!,https://www.udemy.com/bullet-proof-options-controlled-leverage-investing-secrets/,200,Expert Level,1.5 hours,Business Finance
218416,Trading Binary Options for Fun and Profit,https://www.udemy.com/trading-binary-options-for-fun-and-profit/,20,All Levels,2 hours,Business Finance
619296,CFA: Fast Track your career in Finance,https://www.udemy.com/cfapreparebetter/,20,Beginner Level,2 hours,Business Finance
717278,How to be a Profitable Forex Trader,https://www.udemy.com/making-money-in-forex-market/,20,All Levels,41 mins,Business Finance
445916,Excel Dashboard - Interactive Excel Dashboard and Charts,https://www.udemy.com/interactive-charts-in-excel/,30,All Levels,3 hours,Business Finance
267984,Accounting 101: Learn Business Finance Forecasting in 60mins,https://www.udemy.com/cashflow-forecasting-made-easy-learn-it-in-40-mins/,95,All Levels,1.5 hours,Business Finance
180362,The Securities Trade Lifecycle,https://www.udemy.com/the-securities-trade-lifecycle/,50,All Levels,4 hours,Business Finance
364810,Double your Forex Account using the MAGIC MA trading robot,https://www.udemy.com/double-your-forex-account-using-the-magic-ma-robot/,65,Intermediate Level,2.5 hours,Business Finance
692722,Technical Analysis 101: How to Profit During Market Crashes,https://www.udemy.com/profit-from-stock-market-crashes-the-short-selling-strategy/,95,All Levels,2 hours,Business Finance
298558,Advanced Accounting for Investment Banking,https://www.udemy.com/advanced-accounting-for-investment-banking/,50,Intermediate Level,4 hours,Business Finance
480752,Investing In Stocks With 10 Simple Rules,https://www.udemy.com/value-investing-rules/,95,All Levels,2 hours,Business Finance
637922,Venture Capital. What is it and Why it Matters to You!,https://www.udemy.com/venture-capital-sector-overview-what-is-it-and-why-it-matters-to-you/,50,All Levels,2.5 hours,Business Finance
337320,Cash Flow Valuation: Develop Your Financial Literacy,https://www.udemy.com/financial-literacy-basics/,105,All Levels,2 hours,Business Finance
876646,Direction-Independ Trading - Elite Forex Traders  Strategy,https://www.udemy.com/direction-independ-trading-elite-traders-forex-strategy/,120,All Levels,2.5 hours,Business Finance
529424,How to Become a Financial Analyst from Scratch!,https://www.udemy.com/become-a-financial-analyst-from-scratch-n1/,40,Beginner Level,5 hours,Business Finance
720814,First Steps to Trading the Forexmarkets : Technical Analysis,https://www.udemy.com/first-steps-to-trading-the-forexmarkets-technical-analysis/,35,Beginner Level,3.5 hours,Business Finance
515326,Financial analysis: Compare performance of companies,https://www.udemy.com/financial-performance-analysis/,20,All Levels,1 hour,Business Finance
1218552,Forex for Beginners: Easy Forex Trading for Beginners,https://www.udemy.com/forex-for-beginners-easy-forex-trading-for-beginners/,0,Beginner Level,1 hour,Business Finance
851106,Investment Crowdfunding 101 (a.k.a Equity Crowdfunding),https://www.udemy.com/crowdfund-investing-101-the-basics-of-equity-crowdfunding/,0,Beginner Level,32 mins,Business Finance
429308,Read financial statements like a pro,https://www.udemy.com/read-financial-statements-in-5-minutes/,50,Intermediate Level,4 hours,Business Finance
302450,10 Numbers Every Business Owner Should Know,https://www.udemy.com/10-numbers-every-business-owner-should-know/,20,All Levels,1 hour,Business Finance
1117834,Learn How To Trade Gold In 2017,https://www.udemy.com/learn-how-to-trade-gold-in-2017/,200,All Levels,1 hour,Business Finance
190816,IAS 18 - Revenue,https://www.udemy.com/ias-18-revenue/,0,All Levels,4.5 hours,Business Finance
244000,Forex Trading: The High ROI Forex Trading End of Day Course,https://www.udemy.com/the-high-roi-forex-trading-end-of-day-course/,125,Intermediate Level,2.5 hours,Business Finance
429482,Fundraise the Simplified Way: A Crowdfunding Blueprint,https://www.udemy.com/fundraise-the-simplified-way-a-crowdfunding-blueprint/,35,All Levels,1 hour,Business Finance
831940,Fundamentals of Accounting for Business Owners,https://www.udemy.com/fundamentals-of-accounting-for-business-owners/,20,Beginner Level,2.5 hours,Business Finance
833770,Practical Financial Statement Analysis,https://www.udemy.com/practical-financial-statement-analysis/,75,All Levels,4.5 hours,Business Finance
658764,Forex Management - Detailed Study for CA / CS / CFA Exams,https://www.udemy.com/international-finance-a-comprehensive-study/,50,All Levels,3 hours,Business Finance
707224,Financial Statement Review 101:  How to Find Errors,https://www.udemy.com/financial-statement-review-101-how-to-find-errors/,30,Beginner Level,2 hours,Business Finance
64739,Professional Risk Manager (PRM) Certification: Level 1,https://www.udemy.com/professional-risk-manager-prm-certification-level-1/,50,All Levels,24 hours,Business Finance
907716,International Tax  - Tax Beyond boundaries,https://www.udemy.com/international-tax-course-intermediate-level/,100,All Levels,19.5 hours,Business Finance
1030976,The Complete Financial Statement Analysis Course,https://www.udemy.com/the-complete-financial-statement-analysis-course/,150,Beginner Level,3 hours,Business Finance
722682,Advanced Excel functions,https://www.udemy.com/advanced-excel-functions-to-analyze-large-data/,20,All Levels,1.5 hours,Business Finance
1122146,Penny Stocks Value & Chart Pattern Trading (2 Course Bundle),https://www.udemy.com/basics-investing-penny-stocks-beginners-hot-best-penny-stocks-trading/,200,Beginner Level,1.5 hours,Business Finance
808506,Candlestick Analysis For Professional Traders,https://www.udemy.com/testing-candlesticks/,95,Expert Level,2 hours,Business Finance
673016,Build A Career In Forex Trading- Learn Fundamental Analysis,https://www.udemy.com/build-a-career-in-forex-trading-learn-fundamental-analysis/,200,All Levels,3.5 hours,Business Finance
358062,Financial Modeling: Build a Complete DCF Valuation Model,https://www.udemy.com/learn-how-to-value-a-company-and-build-a-dcf-model/,95,All Levels,2.5 hours,Business Finance
372234,Hands-on Financial Modeling (With 6 Excel Templates),https://www.udemy.com/financial-modelling-in-excel/,30,Intermediate Level,4 hours,Business Finance
822514,CAIIB Advanced Bank Management (Part I),https://www.udemy.com/statistics-regression-analysis/,25,All Levels,20.5 hours,Business Finance
1045726,Stock Market investment:Non financial fundamental analysis,https://www.udemy.com/stock-market-investmentnon-financial-fundamental-analysis/,125,Beginner Level,3 hours,Business Finance
943426,Learn How to Play CashFlow Game,https://www.udemy.com/learn-how-to-play-cashflow-game/,35,Beginner Level,1 hour,Business Finance
46927,Basics of Business Finance,https://www.udemy.com/basics-of-business-finance/,30,Beginner Level,4 hours,Business Finance
567070,Accounting Made Easy 2,https://www.udemy.com/accounting-made-easy-2/,50,Intermediate Level,3 hours,Business Finance
